id,flood_id,country,language_detected,url,page_title,text_snippet,pipeline_prediction,flood_term_hits,label,notes
398,228,,spa,https://www.tabascohoy.com/cierra-el-censo-en-37-mil-apoyos/,Cierra el censo en 37 mil apoyos - Tabasco HOY,"TABASCO.- El censo para entregar 10 mil pesos para la compra de enseres electrodomésticos se cerró en 37 mil afectados, por lo que finalmente será un total de 370 millones de pesos los que el gobierno federal aporte con esta ayuda, además se anunció que en 15 días se comenzarán a revisar las casas afectadas por las inundaciones para iniciar un programa de rehabilitación.
Luego de que el presidente",pipeline_yes,1,0,
399,228,,spa,https://www.chiapasparalelo.com/opinion/2015/04/elecciones-o-juegos-del-hambre-version-mexico/,Elecciones o Juegos del Hambre versión México | Chiapasparalelo,"Elecciones o Juegos del Hambre versión México
El día de ayer comenzaron los Juegos del Hambre, es decir las campañas políticas, es ese proceso electoral en donde una serie de candidatos y candidatas aspiran un puesto a la diputación federal, en sus respectivos partidos políticos, en donde lo único que pareciera más importante es quién se ve mejor en la foto o quien coloca más publicidad sobre aven",pipeline_no,1,0,
400,11,,por,https://g1.globo.com/ac/acre/noticia/2021/02/19/menino-de-dois-anos-morre-afogado-em-bairro-atingido-por-enchente-em-cruzeiro-do-sul.ghtml,Menino de dois anos morre afogado em bairro atingido por enchente em Cruzeiro do Sul | Acre | G1,"Criança de dois anos morreu afogada em bairro alagado de Cruzeiro do Sul — Foto: Ascom Prefeitura
Um menino de dois anos morreu afogado na tarde dessa quinta-feira (18), no bairro da Várzea em Cruzeiro do Sul, no interior do Acre. O bairro é um dos atingidos pela cheia o Rio Juruá, que chegou a cota de 14,31 metros na manhã desta sexta-feira (19).
A criança foi levada por familiares para a Unidade",pipeline_yes,4,1,
401,228,,spa,https://www.chiapasparalelo.com/noticias/chiapas/2019/01/se-movilizan-en-municipios-para-exigir-justicia-por-sinar-corzo/,Se movilizan en municipios para exigir justicia por Sinar Corzo | Chiapasparalelo,"Se movilizan en municipios para exigir justicia por Sinar Corzo
Amigos y familiares del activista defensor de los derechos humanos, Sinar Corzo Esquinca exigieron este jueves justicia por su asesinato a siete días de haberse perpetrado en la ciudad costera de Arriaga, a 130 kilómetros de esta ciudad.
Con velas, flores e imágenes del activista, hombres, mujeres y niños montaron un altar de forma si",pipeline_no,1,0,
402,92,,eng,https://www.baltimoresun.com/news/bs-xpm-2007-01-07-0701070030-story.html,Gateses' gifts at odds with their investments - Baltimore Sun,"EBOCHA, Nigeria --Justice Eta, 14 months old, held out his tiny thumb.
An ink spot certified that he had been immunized against polio and measles, thanks to a vaccination drive supported by the Bill & Melinda Gates Foundation.
But polio is not the only threat Justice faces. Almost since birth, he has had respiratory trouble. His neighbors call it ""the cough."" People blame fumes and soot spewing fr",pipeline_no,1,0,
403,79,,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/06/nivel-do-guaiba-fica-abaixo-da-cota-de-inundacao-pela-1-vez-em-um-mes.html,Diario de Pernambuco - Rumo aos 200 anos,"RIO GRANDE DO SUL
Nível do Guaíba fica abaixo da cota de inundação pela 1ª vez em um mês
Guaíba recuou e atingiu nível abaixo da cota de inundação, de 3,60 metros, pela primeira vez desde o começo de maio
Publicado: 01/06/2024 às 08:54
Murais alusivos ao futebol em rua alagada no entorno da Arena do Grêmio, em Porto Alegre, Rio Grande do Sul/Foto: SILVIO AVILA / AFP
Pela primeira vez em um mês, o ",pipeline_no,5,0,
404,11,,por,https://www.poder360.com.br/congresso/dentro-de-aviao-deputado-faz-discurso-durante-sessao-da-camara/,"Dentro de avião, deputado faz discurso durante sessão da Câmara | Poder360","O deputado Ricardo Silva (PSB-SP) participou de sessão da Câmara na tarde desta 5ª feira (25.fev.2021) embarcado em um avião. Segundo Silva, estava voando durante sua fala. Ao fundo, outros passageiros circulavam pelo corredor da aeronave. Não se tratava de sessão deliberativa, mas de discursos.
Isso é possível graças ao sistema de votação remota, que permite aos deputados participarem das sessões",pipeline_yes,1,0,
405,252,,spa,http://www.uypress.net/uc_14042_1.html,Hallazgos  arqueológicos  en desembocadura del rio Uruguay -- uy.press / Agencia uruguaya de noticias,"Edgardo Carvalho
Sobre Uber, el Código Penal y otras yerbas
Gerardo Rey
Demandas y prioridades
Esteban Valenti
Compañerismo y política
Andrea recomienda: morir soñando
Diseño, Arte, Gastronomía & Co.
Marcelo Marchese
Fotocopias, textos y socialismo de la cultura
Luis C. Turiansky
El marfil en llamas, su precio en alza
Julio Cesar Boffano
Carta abierta del Grupo de Retornados con motivo del 1 de ma",pipeline_no,2,0,
406,248,,eng,http://www.denverpost.com/2005/09/02/feds-slow-response-is-confounding-in-la/,Feds’ slow response is confounding in La. – The Denver Post,"Under fire for the federal government’s weak reaction to the destruction and suffering in New Orleans, President George W. Bush has said that no one could have foreseen the fury of Hurricane Katrina’s assault on the Gulf Coast.
Surely he knows better.
In fact, there were numerous warnings of what could occur in New Orleans when – not if – a major hurricane struck. The real surprise wasn’t the powe",pipeline_yes,6,1,
407,228,,eng,https://mexiconewsdaily.com/news/psychedelic-music-pioneer-joel-vandroogenbroeck-dies-in-guadalajara/,Psychedelic music pioneer Joel Vandroogenbroeck dies in Guadalajara,"Belgian-born electronic music pioneer Joel Vandroogenbroeck died suddenly and unexpectedly on December 23 in the state of Jalisco where he had been living for the last 30 years.
Although the 81-year-old composer and musician had survived heart attacks and broken bones, it was septic shock that ended his unusual and colorful life.
As his neighbor and friend, I can attest that right up to the very e",pipeline_no,1,0,
408,79,,por,http://www2.cemaden.gov.br/executivos-de-15-paises-do-banco-interamericano-de-desenvolvimento-bid-visitam-o-cemaden/,Executivos de 15 países do Banco Interamericano de Desenvolvimento (BID)  visitam o Cemaden – Cemaden,"Uma comitiva formada por 46 executivos do Banco Interamericano de Desenvolvimento (BID) – representando 15 países da América do Sul, América do Norte e Europa – conheceu os trabalhos e as instalações do Centro Nacional de Monitoramento e Alertas de Desastres Naturais (Cemaden), durante o workshop “Integrando Ecossistemas de Inovação”, realizado no Parque Tecnológico de São José dos Campos (SP), no",pipeline_yes,1,0,
409,79,,por,https://www.diariodepernambuco.com.br/noticia/brasil/2024/05/rs-tera-uma-pec-do-orcamento-de-guerra-para-reconstrucao-indica-lula.html,RS terá uma PEC do 'Orçamento de Guerra' para reconstrução indica Lula | Brasil: Diario de Pernambuco,"ENCHENTES
RS terá uma PEC do 'Orçamento de Guerra' para reconstrução indica Lula
Lula diz que não faltará dinheiro ao estado e junto aos presidentes da Câmara, Senado, Tribunal de Contas e o vice-presidente do Supremo, indica a aprovação de uma PEC semelhante a da pandemia de covid-19
| O presidente Luiz Inácio Lula da Silva desembarcou na manhã deste domingo na Base Aérea de Canoas, no Rio Grande",pipeline_yes,3,1,
410,11,,por,http://g1.globo.com/am/amazonas/noticia/2016/01/pais-lotam-livrarias-para-compras-de-material-escolar-em-manaus.html,"G1 - Pais lotam livrarias para compras de material escolar, em Manaus - notícias em Amazonas","O movimento intenso nas livrarias já começou. A busca por materiais escolares levou os pais a lotar o Centro de Manaus na manhã deste sábado (9). O setor afirma que, mesmo com a crise econômica, a movimentação não deve ser diferente dos anos anteriores, e que as compras de material escolar devem durar até depois do feriado de Carnaval.
Muitas escolas iniciam seu ano letivo em fevereiro, e já no in",pipeline_yes,1,0,
411,11,,por,https://www.metropoles.com/brasil/as-tragedias-da-fazenda-talisma-na-vida-de-leonardo,As tragédias da Fazenda Talismã na vida de Leonardo,"Goiânia – A Fazenda Talismã, do cantor Leonardo, que leva o nome da famosa música, que fez sucesso no início dos anos 1990 nas vozes dele e do irmão Leandro, é refúgio da família há mais de 20 anos. Nesse período, a propriedade já foi cenário e “pano de fundo” de alguns acidentes envolvendo familiares e amigos do cantor.
Nesta semana, a morte do assessor e, praticamente, “irmão” de Leonardo, Newto",pipeline_yes,1,0,
412,81,,spa,https://www.larepublica.co/analisis/luis-guillermo-velez-cabrera-402232/petro-y-el-fuhrerprinzip-3810336,Petro y el Führerprinzip,"MI SELECCIÓN DE NOTICIAS
Noticias personalizadas, de acuerdo a sus temas de interés
La adjudicación de la licitación para proveer pasaportes realizada por el secretario general de la Cancillería, concluyendo un tortuoso trámite bien conocido por el país, ha sido calificada por el Presidente de la República como una “traición”.
El uso de la palabra es bastante llamativo. Los funcionarios públicos e",pipeline_yes,1,0,
413,228,,spa,https://www.chiapasparalelo.com/noticias/chiapas/2020/10/tras-20-anos-gobierno-realiza-reparacion-del-dano-a-familia-indigena-que-perdio-a-su-hijo-por-la-explosion-de-granada/,"Tras 20 años, Gobierno realiza reparación del daño a familia indígena que perdió a su hijo por la explosión de granada | Chiapasparalelo","Tras 20 años, Gobierno realiza reparación del daño a familia indígena que perdió a su hijo por la explosión de granada
Indicó que de las 25 acciones, el Estado mexicano lleva un nivel de avance del 40 por ciento. Por lo que, lo que se entregó hoy, es la versión estenográfica de la disculpa pública, el resumen de hechos reconocidos, el resumen del informe de admisibilidad y la indemnización a los f",pipeline_yes,1,0,
414,11,,por,https://www.poder360.com.br/brasil/novo-marco-do-saneamento-e-risco-para-pequenas-cidades-dizem-associacoes/,"Novo Marco do Saneamento é risco para pequenas cidades, dizem associações | Poder360","O Novo Marco do Saneamento deve ser votado nesta 4ª feira (24.jun) em sessão do Senado. Algumas associações do setor são contrárias à aprovação do PL 4.162/2019. A proposta muda as regras para a prestação de serviços de saneamento, incentivando a entrada de empresas privadas nesse mercado.
Especialistas explicam pontos desfavoráveis à aprovação do PL:
O Ondas (Observatório Nacional dos Direitos à ",pipeline_yes,1,0,
415,255,,eng,http://kboi2.com/news/business/merck-3rd-quarter-net-income-falls-on-charges-lower-sales-11-16-2015,"Merck 3rd quarter net income falls on charges, lower sales | KBOI","It still beat Wall Street's profit expectations, but sharply lowered its own forecast for the full year, sending shares down.
Generic competition continues to hammer asthma and allergy pill Singulair, cutting sales 53 percent to $280 million. The drug brought in $5.5 billion a year until its patent expired in August 2012 and cheap copycat versions flooded the market.
The world's third-biggest drug",pipeline_no,1,0,
416,79,,por,https://www.diariodepernambuco.com.br/ultimas/2024/05/desmatamento-da-mata-atlantica-cai-em-areas-continuas-entre-2022-e-202.html,Desmatamento da Mata Atlântica cai em áreas contínuas entre 2022 e 2023 | Últimas: Diario de Pernambuco,"DESMATAMENTO
Desmatamento da Mata Atlântica cai em áreas contínuas entre 2022 e 2023
E registra aumento em fragmentos isolados e áreas de transição
| O Atlas mostrou diminuição do desmatamento em grande parte dos 17 estados da Mata Atlântica (Crédito: Thomas Bauer / SOS Mata Atlântica) |
O desmatamento da Mata Atlântica teve redução na parte contínua do bioma, mas registrou aumento em fragmentos i",pipeline_yes,2,0,
417,41,,eng,https://www.texastribune.org/2014/01/03/texans-seek-answers-drillings-link-earthquakes/,"After Surprise Quakes, North Texans Speak of Impact | The Texas Tribune","AZLE — Melanie Williams does not want to abandon her home. She has been there, done that. That’s why she’s here now.
After Hurricane Katrina forced her to leave New Orleans eight years ago, the 47-year-old took refuge in this small town near Fort Worth — about 300 miles from the Gulf Coast waters that engulfed her former life.
But, once again, Williams is living on shaky ground — this time, litera",pipeline_yes,1,0,
418,11,,por,https://www.metropoles.com/brasil/governador-diz-que-acre-vive-3a-guerra-com-enchente-covid-19-e-dengue,"Governador diz que Acre vive 3ª Guerra com enchente, Covid-19 e dengue","Gladson Cameli (PP), governador do Acre, disse que o estado vive a 3ª Guerra Mundial ao enfrentar enchentes, a pandemia do novo coronavírus e a dengue, simultaneamente.
“Estamos também na maior cheia dos últimos anos. A questão das cheias, dengue, Covid, e imigrantes na fronteira do Brasil… Temos ainda o Peru e a Bolívia [com o problema sobre imigrantes], a questão dos haitianos. E isso me causa u",pipeline_yes,6,1,
419,79,,por,https://www.pernambuco.com/noticia/ultimas/2024/11/israel-e-hezbollah-estao-a-beira-de-um-cessar-fogo.html,Israel e Hezbollah estão à beira de um cessar-fogo | Últimas: Pernambuco.com - O melhor conteúdo sobre Pernambuco na internet,"ORIENTE MÉDIO
Israel e Hezbollah estão à beira de um cessar-fogo
Gabinete de segurança do primeiro-ministro Benjamin Netanyahu deve votar, na noite de hoje, plano para suspender a guerra no Líbano por 60 dias. Moradores de Beirute veem possível trégua com ceticismo e temem o futuro| Aviação israelense bombardeia subúrbio xiita na região sul de Beirute: bastião do Hezbollah sob ataque (Crédito: Ibr",pipeline_yes,1,0,
420,81,,spa,https://www.semana.com/actualidad/articulo/mas-de-30-propuestas-participaran-en-homenaje-al-asado-como-legado-gastronomico/202528/,Más de 30 propuestas participarán en homenaje al asado como legado gastronómico - Semana,"Gastronomía
Más de 30 propuestas participarán en homenaje al asado como legado gastronómico
El “Papá de los Asados” regresa del 31 de mayo al 2 de junio en la Hacienda San Rafael con una propuesta única que celebra la maestría parrillera
Con la participación de 30 propuestas seleccionadas por una curaduría de primer nivel, encabezada por Jorge Rausch, FoodinBogotá, BogotáComidas y Alejandro Escall",pipeline_no,1,0,
421,201,,spa,https://www.letrap.com.ar/nota/2019-9-25-12-42-0-el-peligro-de-hiperinflacion-que-deja-macri-limita-la-reactivacion-de-fernandez,El peligro de hiperinflación que deja Macri limita la reactivación de Fernández | Letra P | Periodismo Político,"25 de septiembre de 2019
Las cuentas fiscales, los vencimientos de deuda y la caída de reservas son el peligro. La huida del peso, una señal inquietante. ¿Qué cables hay que cortar para desactivar la bomba?
Cristina Kirchner le legó a Mauricio Macri una inflación del orden del 25%, aunque el número seguramente velara uno mayor en caso de liberación repentina de los controles a los que estaba somet",pipeline_no,1,0,
422,61,,spa,https://sudaca.pe/noticia/opinion/mujeres-que-la-rompen/,Mujeres que la rompen | Sudaca - Periodismo libre y en profundidad,"Gratifica y motiva ver proyectos culturales apoyados por centros estatales culturales. Es el caso de Petroperú y su editorial Copé, con el libro 21. Relatos sobre mujeres que lucharon por la Independencia del Perú, con selección y prólogo de José Donayre Hoefken. Tuve el placer de presentarlo esta semana.
La originalidad de la propuesta se encuentra en la gran creatividad de diversas narradoras co",pipeline_no,1,0,
423,11,,por,https://diariodabaixada.com.br/continua-subindo-numero-de-casos-confirmados-da-covid-19-em-pinheiro-novo-boletim-aponta-8-novos-casos/,CONTINUA SUBINDO NÚMERO DE CASOS CONFIRMADOS DA COVID-19 EM PINHEIRO NOVO BOLETIM APONTA 8 NOVOS CASOS – Diário da Baixada,"O boletim atualizado, divulgado nesta terça-feira (5), registrou 8 novos casos da Covid-19 em Pinheiro, aumentando para 61 o número… [ … ]
O boletim atualizado, divulgado nesta terça-feira (5), registrou 8 novos casos da Covid-19 em Pinheiro, aumentando para 61 o número pessoas com a doença. Agora são 169 notificações, 03 casos suspeitos, 103 descartados, 61 confirmados e 2 óbitos. O boletim ofici",pipeline_yes,1,0,
424,255,,eng,http://www.dallasnews.com/business/airline-industry/20130108-virgin-atlantic-recruits-senior-american-airlines-exec.ece,Virgin Atlantic recruits senior American Airlines exec | Dallas Morning News,"Craig S. Kreeger, American Airlines Inc.’s senior vice president of customer service, will leave the carrier to join Virgin Atlantic Airways as its chief executive, the two airlines said Tuesday.
Kreeger, 53, replaces Virgin Atlantic’s CEO since 2001, Steve Ridgway, who announced in September that he intended to retire in spring 2013. The appointment is effective Feb. 1, with Ridgeway to depart at",pipeline_no,1,0,
425,79,,por,https://www.diariodepernambuco.com.br/ultimas/2024/08/motel-destino-abrira-nesta-quinta-o-52-festival-de-gramado.html,'Motel Destino' abrirá o 52º Festival de Gramado nesta sexta (9) | Últimas: Diario de Pernambuco,"CINEMA
'Motel Destino' abrirá o 52º Festival de Gramado nesta sexta (9)
Cerimônia de abertura terá início às 16h e o tapete vermelho com o elenco do longa, que inclui Fábio Assunção e Iago Xavier, às 17h
| Foto: Edison Vieira |
Começa nesta sexta (9) a 52ª edição do Festival de Gramado, um dos mais antigos e tradicionais eventos do cinema brasileiro. O aguardado Motel Destino, de Karim Aïnouz (O c",pipeline_yes,2,0,
426,101,,spa,https://www.eltiempo.com/archivo/documento/CMS-13353775,Murió Ariel Sharon - Archivo Digital de Noticias de Colombia y el Mundo desde 1.990 - eltiempo.com,"El ex primer ministro Ariel Sharon, uno de los políticos más laureados y a la vez controvertidos de la historia de Israel, falleció este sábado a los 85 años en el hospital de Tel Aviv en el que estaba ingresado desde 2006, informó el centro médico. (Lea: Sharon, un pragmático amado por Israel).
En los próximos minutos, el centro médico entregará un parte explicando las circunstancias del deceso, ",pipeline_yes,1,0,
427,79,,por,https://www.folhavitoria.com.br/economia/eike-batista-estreia-como-palestrante-em-evento-para-empreendedores/,Eike Batista estreia como palestrante em evento para empreendedores - Folha Vitória,"Eram 22h de sábado, 6, quando o empresário Eike Batista subiu a um pequeno palco montado no Centrosul, o maior centro de eventos de Florianópolis, que já recebeu shows como do cantor Roberto Carlos. O dia ali, para cerca de 3 mil pessoas, havia começado às 8h, com uma temperatura de 8°C. Era natural que, cansado, o público começasse a ir embora. Mas, quando Eike apareceu, sob um forte grito de “la",pipeline_yes,1,0,
428,61,,spa,https://lamula.pe/2011/12/04/como-nos-llevaron-al-conga-no-va-y-los-nuevos-caminos-que-debemos-andar/lamula/,Post: Como nos llevaron al Conga no va y los nuevos caminos que debemos andar,"Como nos llevaron al Conga no va y los nuevos caminos que debemos andar
En exclusiva para Lamula.pe, escribe el sociólogo y defensor ambiental, Marco Arana, uno de los protagonistas del conflicto que se mantiene entre el gobierno de Ollanta Humala, la empresa Yanacocha y los pobladores de Celendín que no aceptan la llegada del proyecto Conga a sus tierras.
Un proyecto minero valorado en mas de 4 m",pipeline_no,4,0,
429,81,,spa,https://www.elespectador.com/autos/como-comprar-soat-en-2023-medios-tarifas-y-descuentos/,"¿Cómo comprar SOAT en 2023? Medios, tarifas y descuentos | EL ESPECTADOR","Escucha este artículo
Audio generado con IA de Google
0:00
/
0:00
Cambió la forma de adquirir el Seguro Obligatorio de Accidentes de Tránsito (SOAT). Ya no se puede comprar en estaciones de gasoline, centros de diagnóstico automotriz y demás negocios, debido a que la ley 2161 de 2021 redujo las comisiones al 5% para dichos establecimientos e hizo que el negocio dejara de ser atractivo para los int",pipeline_no,1,0,
430,79,,por,https://www.folhape.com.br/cultura/plantas-filhas-de-gaia/56056/,Plantas – filhas de Gaia - Folha PE,"Finalizei a leitura dos livros trilogia das flores (Lírio Vermelho, Dália Azul e Rosa Negra), de Nora Roberts, é uma verdadeira inspiração para uma pessoa ficar estimulada e montar uma sementeira ou floricultura, apresentando os pontos positivos e negativos na profissão de cultivo das plantas, com uma pitada de suspense. Sugiro a leitura! Quando fui visitar a sementeira “A Samambaia” e o “CEPA – C",pipeline_no,1,0,
431,11,,por,https://www.cartacapital.com.br/politica/com-bolsa-familia-ameacado-pt-propoe-turbinar-o-programa/,"Com Bolsa Família ameaçado, PT propõe ‘turbinar’ o programa - CartaCapital","Aprovado à revelia do governo Bolsonaro, o auxílio emergencial de 600 reais está perto do fim — os primeiros beneficiários receberão a última parcela já no fim de agosto. Sob pressão do Congresso para oferecer uma alternativa à proposta, o governo federal corre para tirar do papel um novo programa de transferência de renda.
O chamado Renda Brasil nasce para substituir o Bolsa Família. A proposta, ",pipeline_yes,1,0,
432,228,,spa,https://www.alcalorpolitico.com/informacion/columnas.php?idcolumna=3207&c=39,La crucifixión de Quadri ¿Qué dijo Napolitano? - Campos Eliseos - Al Calor Político,"Cómo se nota que el espíritu de la Cuaresma ya permeó México.
Hasta los autollamados “liberales” se sienten crucificados.
Si se perdió la entrevista a muchas voces que ayer le hicieron al candidato del Panal en el noticiario de Carmen Aristegui, búsquelo en internet, vale la pena.
Y es que del lado de las preguntas estuvieron la misma Aristegui, Denise Dresser, Ricardo Raphael y, por si faltara, a",pipeline_no,1,0,
433,228,,spa,https://www.tabascohoy.com/alerta-ipcet-por-lluvias-de-hasta-50-mm/,Alerta IPCET por lluvias de hasta 50 mm - Tabasco HOY,"Lluvias moderadas de 5 a 25 milímetros con posibles fuertes aisladas de 25 a 50 milímetros prevé el Instituto de Protección Civil del Estado de Tabasco (IPCET) para este domingo sobre la entidad tabasqueña, principalmente al Oriente y Sur del territorio.
De acuerdo con el pronóstico meteorológico, los acumulados podrían ocurrir de forma intermitente durante el día y la tarde en las subregiones men",pipeline_yes,1,0,
434,11,,por,https://diariodabaixada.com.br/sobre-os-ataques-da-oposicao-em-pinheiro-prefeito-luciano-dispara-estou-preparado-ataques-sempre-existirao/,"SOBRE OS ATAQUES DA OPOSIÇÃO EM PINHEIRO, PREFEITO LUCIANO DISPARA: “ESTOU PREPARADO, ATAQUES SEMPRE EXISTIRÃO” – Diário da Baixada","Com 46% das intenções de votos, segundo pesquisa encomendada pelo governo do estado, o prefeito Luciano tem enfrentado ataques coordenados… [ … ]
Com 46% das intenções de votos, segundo pesquisa encomendada pelo governo do estado, o prefeito Luciano tem enfrentado ataques coordenados pela oposição, que se encontra em verdadeiro estado de desespero, devido ao atual cenário político da cidade.
A ges",pipeline_yes,1,0,
435,228,,eng,https://www.theyucatantimes.com/2018/05/hip-hop-and-the-graffiti-art-scene-merida-homage-to-the-yucatecan-mestizo/,Hip Hop and the Graffiti Art Scene Merida: Homage to the Yucatecan Mestizo – The Yucatan Times,"A few weeks ago, I reached out to a friend of mine Manuel Abinadi Ceballos, better known as el venado meaning deer in Spanish. He is an up and coming Yucatecan boxer out of A&T Boxing Gym, a barber and a member of the GS Crew street art group out of Vergel II, a lower middle class area in el oriente, the eastern part of the city. I called him up and he invited me to his barber shop on Avenida Univ",pipeline_no,1,0,
436,81,,spa,https://www.larepublica.co/economia/las-seis-negociaciones-de-tlc-que-son-prioritarias-para-el-ministerio-de-comercio-en-2012-2001867,Las seis negociaciones de TLC que son prioritarias para el Ministerio de Comercio en 2012,"MI SELECCIÓN DE NOTICIAS
Noticias personalizadas, de acuerdo a sus temas de interés
De acuerdo con el Ministro de Comercio, Industria y Turismo, Sergio Díaz-Granados, este año su atención está en dos focos fundamentales.
Seis acuerdos que están en negociación y de los cuales espera que tres entren en vigencia este año (Corea del Sur, Israel y la Unión Europea), además espera la completa implementa",pipeline_yes,1,0,
437,258,,spa,https://www.elfinancierocr.com/economia-y-politica/gobierno-revelo-a-fmi-sus-planes-en-materia-de/VBMGLYOZMJFWDJU4FHIMNP7LWM/story/,Gobierno reveló a FMI sus planes en materia de impuestos: ¿Cuáles reformas planteará? | El Financiero,"El Gobierno de la República redactó al Fondo Monetario Internacional (FMI) una nueva actualización de su Memorándum de Políticas Económicas y Financieras, en el marco del programa de Servicio Ampliado de Financiamiento (SAF) por $1.778 millones que el país tiene en marcha con la entidad.
En ese documento –que establece las políticas económicas y las reformas estructurales que el Gobierno propone p",pipeline_no,1,0,
438,11,,por,https://brasil.elpais.com/opiniao/2020-01-01/os-cumplices.html?rel=listapoyo,Eliane Brum: Os cúmplices | Opinião | EL PAÍS Brasil,"Nenhum autoritarismo se instala ou se mantém sem a cumplicidade da maioria. É o que a história nos ensina. Não haveria nazismo sem a conivência da maioria dos alemães, os ditos “cidadãos comuns”, nem a ditadura militar no Brasil teria durado tanto sem a conivência da maioria dos brasileiros, os ditos “cidadãos de bem”. O mesmo vale para cada grande tragédia em diferentes realidades. Os déspotas nã",pipeline_yes,1,0,
439,79,,por,https://www.folhape.com.br/cultura/livro-infantil-mostra-a-quarentena-pelos-olhos-de-uma-crianca/147974/,Livro infantil mostra a quarentena pelos olhos de uma criança - Folha PE,"“De um tempo pra cá, alguma coisa muito estranha aconteceu”. É com essa frase que o protagonista do livro “Dentro de casa” (28 páginas, R$ 32) convida o leitor a enxergar o isolamento social causado pela pandemia através do olhar de uma criança. Publicada pela editora Aletria, a obra infantil foi escrita e ilustrada por Bruna Lubambo durante os dias de quarentena.
A autora - que nasceu em São Paul",pipeline_yes,1,0,
440,248,,eng,http://www.denverpost.com/2010/07/25/avs-mailbag-cap-floor-calls-for-spending-spree/,Avs Mailbag: Cap floor calls for spending spree – The Denver Post,"Denver Post sports writer Adrian Dater posted his Avs Mailbag on Mondays during the 2009-10 NHL season. This is a special offseason installment.
Pose an Avalanche- or NHL-related question for the Avs Mailbag.
What’s the latest news on the Avs? Do you think they will sign anybody else besides Peter Mueller and Chris Stewart? Would Raffi Torres be a good fit?
— Trevor Lazare, Montreal
Trevor – It’s ",pipeline_no,1,0,
441,253,,eng,http://www.gaceta.go.cr/pub/2009/03/02/COMP_02_03_2009.html,LA GACETA Nº 42 del 2 de marzo del 2009,"LA GACETA Nº 42 DEL 2 DE MARZO DEL 2009
LA ASAMBLEA LEGISLATIVA DE LA REPÚBLICA DE COSTA RICA
DECRETA:
APROBACIÓN DEL PROTOCOLO DE ADHESIÓN DE
COSTA RICA AL CENTRO DE ASESORÍA LEGAL
EN ASUNTOS DE LA ORGANIZACIÓN
MUNDIAL DEL COMERCIO
ARTÍCULO ÚNICO.-
Apruébase el Protocolo suscrito el 29 de agosto de 2005 en Ginebra, Suiza, mediante el cual Costa Rica se adhiere al Centro de Asesoría Legal en Asunt",pipeline_no,4,0,
442,79,,por,"https://www20.opovo.com.br/app/opovo/paginasazuis/2007/08/05/noticiasjornalpaginasazuis,718233/debaixo-da-peruca-loira.shtml",Debaixo da peruca loira | Páginas Azuis | O POVO Online,"Eleuda de Carvalhoda Redação
No apartamento do hotel, décimo oitavo andar. O cheiro do cigarro impregnando o ambiente, levemente desarrumado. Sobre um aparador, uma peruca loura gigante. A cama em desalinho. A artista nos recebe à porta, ""oi, criança!"", e dá cá aquele abraço. Uma mulher bem alta, mesmo excetuando-se o salto alto das botas, que ela adora. Vestida de lilás, unhas cor de uva e nos de",pipeline_yes,3,0,
443,11,,por,https://www.brasildefato.com.br/2017/07/12/comunidade-tomas-balduino-protesta-contra-reintegracao-de-posse,Comunidade Tomás Balduíno protesta contra reintegração de | Geral,"A comunidade Tomás Balduíno, de Ribeirão das Neves, na Região Metropolitana de Belo Horizonte, conquistou uma importante vitória nesta quarta (12). Durante audiência de conciliação no Fórum Lafayete, em Belo Horizonte, ficou definido que o futuro da ocupação será tratado em uma mesa de negociação do governo do estado. A comunidade estava ameaçada por um mandado de reintegração de posse movido pelo",pipeline_yes,2,0,
444,207,,eng,https://www.wunc.org/2014-01-08/what-happens-when-a-languages-last-monolingual-speaker-dies,What Happens When A Language's Last Monolingual Speaker Dies? | WUNC,"Emily Johnson Dickerson died at her home in Ada, Okla., last week. She was the last person alive who spoke only the Chickasaw language.
""This is a sad day for all Chickasaw people because we have lost a cherished member of our Chickasaw family and an unequaled source of knowledge about our language and culture,"" Chickasaw Nation Gov. Bill Anoatubby said in a news release. The has about 55,000 memb",pipeline_no,1,0,
445,11,,por,https://brasil.elpais.com/opiniao/2020-04-10/bolsonaro-se-isola-do-resto-do-mundo-obcecado-por-seu-messianismo-perigoso.html,Bolsonaro se isola do resto do mundo obcecado por seu messianismo perigoso | Opinião | EL PAÍS Brasil,"Mais informações
Entre os transtornos psiquiátricos que afetariam o presidente brasileiro, Jair Bolsonaro, apontados por um grupo de psicanalistas à Folha de S. Paulo figura seu messianismo de querer resolver o drama do coronavírus de forma milagrosa. Assim, se distancia do consenso mundial da ciência que afirma que ainda não existe nenhuma evidência médica de cura fora de uma possível vacina.
Ess",pipeline_yes,1,0,
446,229,,eng,https://www.propublica.org/article/can-you-fight-poverty-with-a-five-star-hotel,Can You Fight Poverty With a Five-Star Hotel? - ProPublica,"Can You Fight Poverty With a Five-Star Hotel?
The story of how the World Bank’s investment arm hands out billions in loans to wealthy tycoons and giant multinationals in some of the world’s poorest places.
Jan. 4: The International Financial Corporation of the World Bank responded to this article. Read its response and our answer.
This story was co-published with Foreign Policy.
Accra is a city of",pipeline_no,1,0,
