id,flood_id,country,event_location,event_dates,language_detected,url,page_title,text_snippet,pipeline_prediction,flood_term_hits,impact_term_hits,location_term_hits,word_count,label,notes
357,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elpais.com.uy/informacion/escrachan-chorros-seguidores-pagina-facebook.html,"Escrachan a ""chorros"" y tienen 34.000 seguidores | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay","Página denuncia a delincuentes Escrachan a ""chorros"" y tienen 34.000 seguidores Página de Facebook ya ayudó a esclarecer cuatro delitos. Han recibido amenazas de muerte, las informaciones publicadas en la página provocaron las detenciones de cuatro individuos que cometieron delitos y la Policía los consulta por fotos u otros medios de prueba. En menos de un año, la página de Facebook ""Basta de Impunidad. Solo nosotros podemos terminar con la delincuencia y la viveza criolla"", ya tiene 34.899 seguidores"". Muchos de los seguidores son la principal fuente de información de la página, relató su ad…",pipeline_yes,2,1,3,823,0,
358,258,Costa Rica,"Guanacaste, Puntarenas",2024-11-12 → 2024-11-26,spa,https://semanariouniversidad.com/sin-categoria/es-falso-que-en-costa-rica-se-haya-confirmado-la-existencia-de-yacimientis-de-petroleo/,“Es falso que en Costa Rica se haya confirmado la existencia de yacimientos de petróleo o gas natural” • Semanario Universidad,"Que exista potencial, no significa que haya en ningún momento yacimientos de petróleo o de gas natural identificados y comprobados en el país, afirmó el geólogo ambiental Allan Astorga Gattgens, en momentos en que continúa el debate sobre el proyecto de ley que pretende prohibir definitivamente la exploración y explotación petrolera y de gas natural en el país. El geólogo con 15 años de experiencia en geología petrolera y 30 años de experiencia en geología sedimentaria, declaró que lo que existe es un potencial, lo cual significa que podría haber condiciones, pero no implica que realmente exis…",pipeline_boundary,2,0,2,2234,0,
359,250,United States of America,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",2016-08-09 → 2016-08-16,eng,https://www.propublica.org/article/about-hell-and-high-water,About Hell and High Water - ProPublica,"Related: How we made Hell and High Water In 2005, we watched in horror as news reports showed a devastated New Orleans in the days after Hurricane Katrina. Brackish water flooded the city, wrecking buildings and leaving people “literally dying in the street.” These images are part of our national memory, as is President George W. Bush’s claim in the days following the storm, “I don’t think anybody anticipated the breach of the levees.” But that wasn’t true. Three years before Katrina, New Orleans Times-Picayune reporters Mark Schleifstein and John McQuaid wrote that it was “only a matter of ti…",pipeline_yes,7,4,5,1012,0,
360,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elpais.com.uy/economia/noticias/para-uruguayos-hacer-compras-en-argentina-sale-hasta-75-menos.html,Para uruguayos hacer compras en Argentina sale hasta 75% menos | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay,"La caída del peso argentino hace más conveniente al vecino Para uruguayos hacer compras en Argentina sale hasta 75% menos Como si fueran un imán, los precios de artículos de consumo en Buenos Aires atraen a muchos uruguayos, que aprovechan la diferencia cambiaria para hacer turismo y compras hasta un 75% más baratas, de acuerdo a un relevamiento de El País. A quienes pueden viajar les resulta difícil resistir la tentación de una ciudad que, a solo 200 kilómetros en línea recta, ofrece precios más convenientes. Por tierra, mar o aire, 1.393.207 uruguayos salieron del país hacia Argentina el año…",pipeline_boundary,2,0,5,996,0,
361,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elobservador.com.uy/tasa-progresiva-del-impuesto-al-patrimonio-sera-sustituto-del-icir-n245736,Tasa progresiva del Impuesto al Patrimonio será sustituto del ICIR,"El Poder Ejecutivo planea sustituir el Impuesto a la Concentración de los Inmuebles Rurales (ICIR) con la reinstauración de un Impuesto al Patrimonio (IP) “progresivo” para las explotaciones agropecuarias, para atender la “posición política” del mujiquismo que procura desalentar la concentración de la tierra, según supo El Observador. La eliminación de la exoneración del Impuesto al Patrimonio para las explotaciones agropecuarias podría generar recursos superiores a los US$ 60 millones anuales, que era el monto que planeaba recaudar el ICIR cuando fue diseñado. Asimismo, existe la posibilidad …",pipeline_boundary,2,0,3,941,0,
362,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2008/05/06/COMP_06_05_2008.html,,"LA GACETA N� 86 DEL 06 DE MAYO DEL 2008 REFORMA DE LOS ART�CULOS 305 Y 307 DEL C�DIGO PENAL ASAMBLEA LEGISLATIVA: El actual art�culo 305 del C�digo Penal, fue recientemente reformado por el nuevo C�digo Procesal Contencioso Administrativo, Ley N.� 8508, de 28 de abril de 2006, que entrara a regir el pasado 1� de enero de 2008, tal como se dispuso en el art�culo 203 de ese cuerpo legal. Se pretend�a modificar la pena y la redacci�n del tipo penal de desobediencia, cuyo texto corresponde correctamente al art�culo 307 del C�digo Penal. Sin embargo, por un error material, la reforma no se refiri� …",pipeline_yes,6,5,5,66737,0,
363,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2010/10/29/COMP_29_10_2010.html,LA GACETA Nº 210 DEL 29 DE OCTUBRE DEL 2010,"Para ver imagen del Editorial solo en AUTORIZACIÓN A CENTRAL DE ALAJUELA PARA QUE DONE UN LOTE DE SU PROPIEDAD A CRUZ ROJA COSTARRICENSE ASAMBLEA LEGISLATIVA: Consta en el Registro Público de El Concejo Municipal de Alajuela, en sesión ordinaria 23-06 del martes 6 de junio de 2006 acuerda elevar a conocimiento de La donación del inmueble, fue solicitada por Para que Con base en lo expuesto, se somete a consideración de DE DECRETA: AUTORIZACIÓN A CENTRAL DE ALAJUELA PARA QUE DONE UN LOTE DE SU PROPIEDAD A CRUZ ROJA COSTARRICENSE ARTÍCULO 1.- Autorízase a ARTÍCULO 2.- El lote donado será utiliza…",pipeline_yes,8,3,7,35648,0,
364,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2012/02/17/COMP_17_02_2012.html,LA GACETA Nº 35 DEL 17 DE FEBRERO DEL 2012,"EL DIRECTORIO LEGISLATIVO DE LEGISLATIVA DE De conformidad con la disposición adoptada en la sesión ordinaria Nº 092-2012, celebrada por el Directorio Legislativo el 24 de enero de 2012. SE ACUERDA: En virtud de que este Directorio Legislativo considera de gran importancia para la labor que desarrolla, la presencia regular del Auditor Interno en las sesiones que celebre este Órgano Colegido, modificar el inciso 11 del Reglamento de Organización y Funcionamiento de Artículo 11.—Participación del Auditor Interno en las sesiones del Directorio Legislativo. El Auditor Interno asistirá a las sesion…",pipeline_yes,5,1,6,24246,0,
365,248,United States of America,"East and West Canton (Van Zandt county) (Texas); Kampville (St Charles) (Missouri); Logan, Marion, Miles Station (Macoupin), Sumner (Lawrence), Pawnee (Sangamon) (Illinois); Natural Dam (Crawford), Mississipi, Clay (Arkansas); Oak ridge (Morehouse) (Louisiana) ; Labette (Kansas); Cameron (Le Flore) (Oklahoma); Goshen (Oldham) (Kentucky) ; Ohio; Pennsylvania; West Virginia ; Mississipi ; Alabama ; Tennesse ; Indiana",2017-04-28 → 2017-05-01,eng,http://www.denverpost.com/2010/08/25/background-will-aid-younger-kroenke-with-nuggets-avs/,"Background will aid younger Kroenke with Nuggets, Avs – The Denver Post","A few years ago, Josh Kroenke stood in an airport security line when the whispers began. Soon after, the cellphone cameras started flashing. He thought to himself — is this a practical joke? Then, Kroenke realized who was in front of him — Carrie Underwood, an “American Idol” winner and wildly successful recording artist. The two got to talking. Curious, he asked how she dealt with this omnipresent spotlight. “It comes with the territory,” she told the stranger. Well, now he will deal with that spotlight too. The 30-year-old son of Stan Kroenke, the Nuggets and Avalanche owner, is now in line …",pipeline_no,1,0,1,738,0,
366,231,Honduras,"Francisco Morazán, Olancho, Colón, Cortés (La Lima), Atlántida, Islas de La Bahía, Santa Bárbara, El Paraíso, Yoro, Gracias a Dios",2017-10-23 → 2017-10-29,spa,http://confidencialhn.com/2017/08/21/hondurenos-han-pagado-mas-15-mil-millones-por-la-fallida-tasa-de-seguridad/,Hondureños pagaron 15 mil millones por fallida Tasa de Seguridad | ConfidencialHN,"TEGUCIGALPA, HONDURAS (Por Brayan Flores) El sistema bancario de Honduras es el principal beneficiario de la crisis que padece el Comité Ténico del Fideicomiso o Tasa de Seguridad ya que recibe jugosas tasas de interés por el simple hecho de prestar fuertes sumas de dinero para el equipamiento de las fuerzas de seguridad en el país más violento del mundo. En esta serie de trabajos de investigación que emprende a partir de hoy ConfidencialHN, usted se enterará cómo pocos y privilegiados bancos han engordado sus beneficios a partir de un cuestionado fideicomiso amparado en la nefasta Ley de secr…",pipeline_yes,2,2,2,1372,0,
367,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/opinion/2015/05/los-retos-de-mexico-en-materia-de-derechos-humanos/,Los retos de México en materia de derechos humanos | Chiapasparalelo,"Los retos de México en materia de derechos humanos Con motivo de la visita del Secretario General de Amnistía Internacional a México, la organización exhorta al gobierno del Presidente Enrique Peña Nieto a colocar a los derechos humanos como principio de sus esfuerzos para mejorar la vida del pueblo mexicano. Esto a favor de un combate efectivo contra los continuos patrones de graves violaciones a derechos humanos, la impunidad, y garantizar plenamente sus derechos a la ciudadanía. En marzo de 2014, el gobierno mexicano anunciaría que recomendaciones adoptaría de las 176 realizadas en 2013 por…",pipeline_yes,2,3,2,1356,0,
368,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/comunidad/1046655-firman-el-convenio-para-recuperacion-socio-economica-de-casavalle,Firman el convenio para recuperación socio-económica de Casavalle - Noticias Uruguay LARED21,"El proyecto fue elaborado por el arquitecto Álvaro Trillo, y los pasantes Jimena Abrahan y Javier Vidal, fue el que obtuvo el premio del 1er. Concurso Internacional de Proyectos de Desarrollo Urbano y Social en Asentamientos Informales, propuesta que fuera elegida entre 35 provenientes de 11 países. El préstamo permitirá iniciar la reformulación completa de una zona montevideana con más de 15.000 habitantes donde confluyen las áreas urbana y rural del departamento. La zona más crítica de Casavalle El proyecto habrá de desarrollarse en la zona más crítica de Casavalle, donde confluyen el arroyo…",pipeline_boundary,2,0,1,229,0,
369,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2012/08/27/COMP_27_08_2012.html,LA GACETA Nº 164 DEL 27 DE AGOSTO DEL 2012,Nº 055-MP Y EL MINISTRO DE Con fundamento en las atribuciones conferidas por el artículo 140 inciso I) de Considerando: 1º—Que 2º—Que dicha Ley en su artículo dieciocho crea 3º—Que solo pueden formar parte del Estatuto Policial los funcionarios nombrados de conformidad con las normas prescritas en dicha ley y sus reglamentos. 4º—Que los servidores que se dirán cumplen con los requisitos establecidos en el artículo 65 de ACUERDAN: Artículo 1º—Nombrar como miembros de la fuerza de policía incluido dentro del Régimen del Estatuto Policial a los funcionarios de Nombre Cédula Manuel Cantillo Barboz…,pipeline_yes,9,3,9,29405,0,
370,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2013/02/11/COMP_11_02_2013.html,LA GACETA Nº 29 DEL 11 DE FEBRERO DEL 2013,"N° 483-PE EL MINISTRO DE Con fundamento en el artículo 141 de ACUERDA: Artículo 1º—Designar al señor Ludwig Sibaja Mora, portador de la cédula de identidad número 1-593-723, Director a. í. de Protocolo, para que viaje a Guatemala, del 20 al 21 de diciembre del 2012, acompañando en su Comitiva Oficial, a Artículo 2º—Los gastos por concepto de viáticos, servicio de taxis aeropuerto-hotel y viceversa en el país visitado, llamadas oficiales internacionales, fax, fotocopias, impresiones, servicio de Internet y gastos conexos se le cancelarán del Título 201-Presidencia de Artículo 3º—Del 20 al 21 de…",pipeline_boundary,3,0,8,55793,0,
371,250,United States of America,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",2016-08-09 → 2016-08-16,eng,https://www.propublica.org/article/former-iraq-security-contractors-say-firm-bought-black-market-weapons-918,"Former Iraq Security Contractors Say Firm Bought Black Market Weapons, Swapped Booze for Rockets - ProPublica","Former Iraq Security Contractors Say Firm Bought Black Market Weapons, Swapped Booze for Rockets Last spring, the U.S. diplomatic mission in Iraq got a makeover, replacing the scandal-plagued Blackwater private security company with a firm named Triple Canopy. The new $1 billion contract cemented Triple Canopy's status as the pre-eminent provider of private security services in Iraq, with its heavily armed employees appearing side by side with senior State Department diplomats. But the company's rise to prominence followed a long, often chaotic route, marked by questionable weapons deals, gove…",pipeline_no,1,0,4,2144,0,
372,229,United States of America,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",2015-12-15 → 2016-01-06,eng,http://www.npr.org/2005/08/30/4824333/hurricane-katrina-the-aftermath,Hurricane Katrina: The Aftermath : NPR,"Hurricane Katrina: The Aftermath GULF STATES ROUNDUP Rescuers searched for survivors along the Gulf Coast as the damage from Hurricane Katrina continued to worsen a full day after the massive storm passed through the region. There are reports that dozens of people died in the hurricane, which came ashore with 145-mph winds. Millions are without power and thousands are in shelters. Meanwhile, the storm's effects, which shut down oil platforms and refineries, are expected to boost already-high gasoline prices. The Response The Federal Emergency Management Agency deployed emergency teams and reso…",pipeline_yes,8,11,4,943,1,
373,229,United States of America,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",2015-12-15 → 2016-01-06,eng,http://www.pbs.org/frontlineworld/blog/2007/08/hero_rats.html,FRONTLINE/WORLD . Dispatches . Editors' Notes . Hero Rats | PBS,"| August 21, 2007 Hero Rats BY FRONTLINE/World Editors | An Apopo trainer handles one of the rodent recruits at Weetjens' lab in Tanzania. | Perhaps you were one of our viewers amazed to witness the abilities and intelligence of the rats featured in our story Hero Rats in Tanzania. We also heard from some of you who keep rats as pets and who were delighted to see their beloved creatures being put to good use. Either way, the story of the rats trained to uncover land mines has been one of the most popular videos on our Web site this summer, with comments flooding in after the June 27th broadcas…",pipeline_no,1,1,4,708,0,
374,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.alcalorpolitico.com/informacion/columnas.php?idcolumna=17438&c=4,La 'izquierda' se rinde ante Mr. Amigou - Prosa Aprisa - Al Calor Político,"Adoradores, seguidores de Fidel Castro y del Che Guevara, los actuales gobernantes, de “izquierda”, de Veracruz parece que ya superaron traumas del pasado e hicieron a un lado su exacerbado nacionalismo de antaño y finalmente se rindieron ante el embajador del Imperio, al que rindieron cuentas y todavía lo presumieron en sus cuentas de las redes sociales. Quién lo iba a creer, a imaginárselo. Por lo que se vio, quedaron atrás sus gritos de lucha del siglo pasado, “Yankees, go home” y “Cuba sí, yankees no”, que tanto corearon en marchas para rechazar todo lo que representara al gobierno norteam…",pipeline_yes,2,2,2,1244,0,
375,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,eng,https://www.theyucatantimes.com/2017/10/the-yucatan-governor-who-empowered-women/,The Yucatán Governor Who Empowered Women – The Yucatan Times,"“Surprising History in Yucatán” Article 32, by Robert D. Temple…. Yucatán’s newly elected governor stepped out onto the balcony of the Government Palace overlooking Mérida’s central plaza. He looked over the wide square, filled to overflowing with excited citizens. Peasants and wealthy alike were thunderstruck when he began speaking in the Mayan language. It was February 1, 1922, and he was the first governor in Yucatán’s long history ever to deliver an inaugural address in the language spoken by the majority of the citizens. Felipe Santiago Carrillo Puerto had won the election with 95% of the…",pipeline_no,1,1,1,2212,0,
376,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/comunidad/266093-nuestra-historia-republicana-y-educada,Nuestra historia republicana y educada - Noticias Uruguay LARED21,"La historia nos permite varios arrebatos en la memoria. Otras veces, la memoria deja por el camino algunos hechos y solo los recordamos si alguien nos menciona lo que pasó tal año, o en tal lugar. Todos los días recordamos nuestros hoy homenajeados emblemas patrios. La Constitución y la Universidad, caprichosamente decidieron nacer el mismo día, con una diferencia de 19 años. Todos los días caminamos por 18 de Julio, y desde los pies de la escalinata de la Facultad de Derecho (sede de la Universidad), miramos hacía el Parque Batlle y vemos elevarse a lo lejos el Obelisco en homenaje a los cons…",pipeline_boundary,2,0,3,1485,0,
377,235,United States of America,"Texas, Oklahoma, Colorado, Arkansas, Kansas, Louisiana, Georgia, Ohio, South Carolina",2015-05-23 → 2015-05-30,eng,http://www.propublica.org/article/alaska-native-firms-shift-stimulus-work-to-outsiders,Alaska Native Firms Shift Stimulus Work to Outsiders - ProPublica,"Alaska Native Firms Shift Stimulus Work to Outsiders A ProPublica analysis shows that Alaska Native Corporations rely heavily on subcontracts with non-native companies to perform stimulus projects they’ve won through special contracting privileges. When Alutiiq Manufacturing Contractors won a $28 million stimulus contract to replace windows at a federal building in Boston, it wasn’t just a win for Alutiiq natives on Alaska’s Kodiak Island. The company, which can obtain large government contracts without competition under a program meant to help Alaska natives, took what’s become a common step.…",pipeline_boundary,2,0,5,2347,0,
378,255,United States of America,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",2016-04-16 → 2016-04-19,eng,http://www.kktv.com/blogs/talkweather/La_Nina_Pattern_Causes_Several_Weather_Disasters_123417464.html,La Nina Pattern Causes Several Weather Disasters,"If you read this blog, you know that La Nina is the abnormal cooling of the eastern equatorial Pacific Ocean. It causes weather patterns to shift all over the world. Most folks are more familiar with El Nino, which is the exact opposite of La Nina. El Nino does cause storm tracks to shift too, so it is plausible to think that these shifting weather patterns could create problems. Well, if anyone tells you that La Nina doesn't cause nearly the weather mayhem that El Nino does, they obviously have been living under a rock for the past year. Here are the top 5 weather disasters that have occurred…",pipeline_yes,3,2,1,591,0,
379,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/comunidad/311853-farmacias-de-turno-4,Farmacias de Turno - Noticias Uruguay LARED21,ZONA 1 CIUDAD VIEJA De Aduana a Florida; de Rambla a Rambla BAHIA BUENOS AIRES 250 9164824 DELI CERRITO 550 9158376 ZONA 2 CENTRO De Florida a Ejido; de La Paz a Ramblas AGLO JULIO H. Y OBES 1519 9013266 GARATE EJIDO 1401 9080041 MED. MUNDO Z. MICHELINI 1104 9029941 MONACO ANDES 1442 9003516 ROMANA CONVENCION 1325 9010321 ROUX SORIANO 1101 9008447 YI SAN JOSE 1243 9012717 ZONA 3 CORDON – PARQUE RODO De Ejido a Bvar. Artigas; de La Paz a Ramblas 19 DE JUNIO MINAS 1425 4002833 ALVYMAR MAGALLANES 1032 4019743 B. PASTOR DEFENSA 1799 4085181 CARL. BOSCH ED. ACEVEDO 1400 4085869 CARRERAS CANELONES 2…,pipeline_boundary,3,0,9,679,0,
380,255,United States of America,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",2016-04-16 → 2016-04-19,eng,http://www.kktv.com/blogs/talkweather/28288874.html?site=mobile,Ike Update,"As of Friday morning, Ike is a Category 2 Hurricane with maximum sustained winds of 105mph. It continues on its W-NW path through the Gulf of Mexico and is set to make landfall near Galveston, TX late tonight/early tomorrow morning. It will either make landfall as a Category 2 or low-end Category 3 hurricane, but whether it becomes a Cat 3 or remains a strong Cat 2 is irrelevant at this point. The bottom-line is Ike will likely have devastating effects on the Upper Texas Gulf Coast (including Houston) as well as SW Louisiana. The reasons? First, Ike is enormous. Its wind field is beyond impres…",pipeline_yes,2,3,2,354,1,
381,255,United States of America,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",2016-04-16 → 2016-04-19,eng,http://www.kktv.com/blogs/talkweather/25744019.html?site=mobile,Hello Dolly !,"The tropics continue to get active, and Dolly is likely going to threaten the South Texas Coast before the week is through. Dolly is forecast to be a hurricane by the time it gets to Brownsville. Below is the forecast track and intensity forecast: Southeast Texas is also in the midst of a terrible drought, so Dolly's moisture is going to be welcome. Dolly could drop more than a foot of rain in some areas, so Flash Flooding will likely become an issue. However, I am sure most areas will welcome the rain. The Drought Monitor shows they type of drought they are in, and it rivals the one we have i…",pipeline_boundary,2,0,1,121,1,
382,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,eng,https://mexiconewsdaily.com/news/900000-affected-by-flooding-in-tabasco/,"Authorities now estimate 900,000 affected by flooding in Tabasco","Civil Protection authorities estimate that about 900,000 people have been affected by flooding in Tabasco, a figure significantly higher than previously thought. The affected citizens live in 1,305 communities across the state, according to the Tabasco government. Federal Civil Protection authorities said on the weekend that more than 300,000 people and 899 communities had been affected by flooding that was caused by rain brought by two cold fronts and a tropical storm and exacerbated by the release of water from the Peñitas dam in Chiapas. Severe flooding also affected parts of Tabasco last m…",pipeline_yes,3,3,3,423,1,
383,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elobservador.com.uy/vea-donde-podra-soltar-su-perro-el-martes-n713000,"Vea dónde podrá soltar a su perro desde el martes | IMM, perros, animales","A partir del próximo martes, 2 de febrero, la Intendencia Municipal de Montevideo (IMM) habilitará espacios abiertos para que las personas puedan pasear con sus perros sueltos. La comuna, sin embargo, advierte que la creación de estos espacios no significa que los dueños estén exentos de recoger las heces. En noviembre, inspectores de la comuna capitalina salieron a fiscalizar que los animales llevaran bozal y estuvieran atados. A los espacios verdes se les sumarán el 3 de febrero las playas Miramar y Puerto del Buceo. La comuna informa en su página web que ""los espacios contarán con cartelerí…",pipeline_boundary,2,0,2,407,0,
384,255,United States of America,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",2016-04-16 → 2016-04-19,eng,http://www.dallasnews.com/business/airline-industry/20130813-against-long-odds-american-us-airways-to-fight-federal-suit-to-block-merger.ece?ssimg=1143927,"Against long odds, American, US Airways to fight federal suit to block merger | Dallas Morning News","American Airlines and US Airways vowed Tuesday to vigorously defend against a possible fatal blow to their merger that would create the world’s largest airline. U.S. Department of Justice officials — joined by Texas, five other states and the District of Columbia — filed suit Tuesday asking the U.S. District Court to block the almost-completed marriage, saying it was bad for consumers and competition. “We are extremely disappointed in this action and believe the DOJ is wrong in its assessment,” US Airways chairman and chief executive Doug Parker told employees. “We will fight them.” Parker and…",pipeline_no,1,1,6,871,0,
385,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/author/piedepagina/,Pie de Página | Chiapasparalelo,"José Manuel Mireles fue un hombre que tuvo que transitar las armas y las relaciones públicas en una zona de guerra. La historia de las autodefensas es la suya propia Texto: Lydiette Carrión de Pie de Página Foto: Cuartoscuro Son finales de 2012. José Manuel Mireles es médico en el centro de Salud de Tepalcatepec, tierra caliente, Michoacán. Este es un municipio árido y, como el nombre lo indica, caluroso y reseco. Tiene la particularidad de que comparte frontera con Jalisco, y a pesar de lo árido del lugar, el riego programado ha convertido la tierra en campo fértil para la ganadería […] Artíc…",pipeline_yes,6,3,2,1022,0,
386,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2011/06/15/COMP_15_06_2011.html,LA GACETA Nº 115 DEL 15 DE JUNIO DEL 2011,"LEY PARA EL ESTABLECIMIENTO DEL DÍA NACIONAL DEL ESTUDIANTE ASAMBLEA LEGISLATIVA: En Costa Rica, cada primero de diciembre se celebra uno de los acontecimientos más significativos de su historia, pues se conmemora la abolición del ejército como institución permanente y el inicio del camino civilista de una patria que con tesón e insistencia ha lanzado al mundo el grito de paz. Desde entonces, se ha afirmado que Costa Rica tiene un ejército de estudiantes que, día a día y a muy temprana edad, se incorpora a las aulas para iniciar su proceso formal de aprendizaje, con el objeto de alcanzar un de…",pipeline_boundary,3,0,8,22514,0,
387,250,United States of America,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",2016-08-09 → 2016-08-16,eng,https://www.propublica.org/article/critics-say-u.s.-radio-program-for-darfur-goes-soft-on-sudan-090202,Critics Say U.S. Radio Program for Darfur Goes Soft on Sudan - ProPublica,"Critics Say U.S. Radio Program for Darfur Goes Soft on Sudan It was an inspired idea—bring independent radio programming to one of the most isolated, war-scarred regions of the world, providing millions of displaced Darfuris with news about the political, military and humanitarian responses to their plight. Funded with a million dollars from the U.S. State Department, Radio Afia Darfur, a half-hour shortwave radio program, is beamed three times a day into war-torn Darfur, Sudan, and refugee-packed eastern Chad. “The idea was to accurately report what was going on,” former Special Envoy for Dar…",pipeline_no,1,2,4,1017,0,
