"id","flood_id","country","event_location","event_date","language_detected","url","domain","page_title","text_snippet","pipeline_prediction","flood_term_hits","impact_term_hits","location_term_hits","word_count","label","notes"
"217","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.semana.com/actualidad/articulo/como-los-rios-urbanos-convirtieron-un-agua-sagrada-en-cloaca/50900/","semana.com","Cómo los ríos urbanos convirtieron un agua sagrada en cloaca","Un viaje de 380 kilómetros hace el río Bogotá por el departamento de Cundinamarca, un tramo que inicia en el imponente y ancestral páramo de Guacheneque y culmina nauseabundo y oloroso en las aguas cálidas del río Magdalena, a la altura de Girardot y Ricaurte. Tan solo 11 kilómetros tienen cara de río. En las zonas veredales de Villapinzón todavía fluye puro y cristalino rodeado por árboles del bosque andino cubiertos por musgos, bromelias y quiches. En sus aguas aún es posible ver uno que otro pez capitán o cangrejo sabanero, especies emblemáticas del alma de la sabana de los muiscas. Envuelt…","pipeline_yes","7","1.0","2","2699","1",""
"218","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","eng","https://www.unhcr.org/568e82ff6.html","unhcr.org","UNHCR - Solutions needed to stem global refugee crisis, says Grandi","Solutions needed to stem global refugee crisis, says Grandi UN High Commissioner Filippo Grandi highlights the urgent need to find solutions for displaced people around the world. GENEVA, Jan 7 (UNHCR) - With record numbers of refugees and displaced people worldwide, the new head of the UN Refugee Agency Filippo Grandi has urged greater diplomatic efforts to find solutions to conflicts and abuses driving people from their homes. ""UNHCR is navigating extraordinarily difficult waters,"" Grandi said on Thursday at his debut press conference after taking office on January 1. ""We owe it first and fo…","pipeline_boundary","2","","1","427","0",""
"219","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.las2orillas.co/alfredito-linares-y-su-mambo-rock-nunca-pague-payola-para-sonar-en-la-radio/","las2orillas.co","Alfredito Linares y su 'Mambo rock': ""Nunca pagué payola para sonar en la radio"" - Las2orillas.co","Era el año de 1975, cuando irrumpieron las trompetas de Tito Chicoma, Baltazar Herrera y Antonio Alzamora, y al piano un joven esbelto con peinado a lo Elvis Presley. ""Este es... Alfredito Linares... y su mambo rock"", presentaba el maravilloso Kiko Fuentes, vocalista estrella, y el frenético ritmo cundió en Cali, Colombia y Latinoamérica, se filtró en los bailaderos de Queens, New Jersey, Manhattan y el Bronx. Y cruzó a su aire el Atlántico hasta conquistar Europa. Cali era un caldero de salsa al rojo vivo, una incontrolable rumba que se regaba como pólvora y ardía acelerada en bares y griles …","pipeline_boundary","2","","1","1668","0",""
"220","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.actionnewsjax.com/contests/","actionnewsjax.com","Action News Jax","Action News Jax || Contests || Top Stories Trump administration resumes sending some weapons to Ukraine after Pentagon pause The US is having its worst year for measles in more than three decades Harrowing stories of rescue emerge from Texas floods as crews search for over 160 reported missing Musk's AI company scrubs inappropriate posts after Grok chatbot makes antisemitic comments TSA rolling out new airport benefits for military members and families TSA announces new benefits for certain military families Trending Stories Federal appeals court blocks FTC’s ‘click-to-cancel’ rule Recall aler…","pipeline_yes","4","4.0","4","312","1",""
"221","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://orangeleader.com/2016/03/30/babins-office-to-host-flood-disaster-assistance-workshop-in-orange/","orangeleader.com","Babin’s office to host Flood Disaster Assistance Workshop in Orange | Orange Leader","Babin’s office to host Flood Disaster Assistance Workshop in Orange Published 12:10 pm Wednesday, March 30, 2016 Orange, Texas – U.S. Rep. Brian Babin (TX-36) announced today that his office will be facilitating a “Flood Disaster Assistance Workshop” on 7 p.m. – 9 p.m. Thursday, March 31, at Deweyville High School (171 Hwy 12) and 6:30 p.m. – 8:30 p.m. on Friday, April 1, at the West Orange-Cove CISD Administration Building (902 West Park Ave). The event, which will feature representatives from FEMA, SBA and Rep. Babin’s office, will provide flood victims in Orange, Newton, and Jasper Counties…","pipeline_yes","2","3.0","2","207","1",""
"222","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://caracol.com.co/2022/09/27/detenido-alias-dairito-en-arjona-quien-registra-varias-anotaciones-judiciales/","caracol.com.co","Detenido alias ‘Dairito’ en Arjona quien registra varias anotaciones judiciales","Cartagena Una persona, sobre quien pesa un amplio prontuario delictivo, fue capturado por uniformados pertenecientes al Modelo Nacional de Vigilancia Comunitaria por Cuadrantes, al parecer, intimidaba a la comunidad con un arma de fuego tipo revolver. La detención se llevó a cabo en el barrio Sueños de Libertad, del municipio de Arjona, al norte de Bolívar, y responde al nombre de Darío Luis Barrios Ospino, de 23 años, más conocido en el mundo delincuencial como “Dairito”. Los policías que participaron en la captura informaron que varios residentes en el mencionado barrio llamaron de inmediato…","pipeline_boundary","2","","1","221","0",""
"223","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.lafm.com.co/colombia/calamidad-publica-en-cundinamarca-por-las-fuertes-lluvias","lafm.com.co","Calamidad pública en Cundinamarca por las fuertes lluvias | La FM","El Gobernador de Cundinamarca, Nicolás García, declaró la calamidad pública luego de analizar la difícil situación que se está viviendo en 100 de los 116 municipios. Esta medida es el resultado del análisis del Consejo de Gestión del Riesgo, donde se evaluó la condición de varias viviendas y carreteras que han resultado seriamente afectadas por la segunda temporada de lluvias en el país. Le puede interesar. Alerta en el Volcán Nevado del Ruiz: se reporta la emisión de gases y ceniza De acuerdo con el gobernador la situación que entrega la Oficina de Gestión del Riesgo, los comités regionales y…","pipeline_yes","5","3.0","1","460","1",""
"224","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://orangeleader.com/2016/03/22/flood-victims-help-a-phone-call-away/","orangeleader.com","Flood Victims, help a phone call away | Orange Leader","Flood Victims, help a phone call away Published 8:33 pm Tuesday, March 22, 2016 By Karen Y. Stevens My heart goes out to all those who are displaced out of their homes due to the flooding. Most of us do not like change and especially when it is thrown on us unwelcomingly. I’m sure most of the flood victims have found shelter from a friend, family, community shelter, etc. but it is not the same as having the security of your own home. You have a constant feeling of uneasiness and a lack of security. The lack of security that you can’t protect your family or that you are not in control. You don’…","pipeline_yes","4","6.0","4","679","1",""
"225","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","http://www.elnuevodia.com.co/nuevodia/colombia/498868-alcaldesa-de-bogota-declaro-calamidad-publica","elnuevodia.com.co","Alcaldesa de Bogotá declaró calamidad pública  | El Nuevo Día","PUBLICIDAD La alcaldesa de Bogotá, Claudia López, declaró la calamidad pública por cuenta de la temporada de lluvias que este fin de semana dejó dos personas muertas y una desaparecida en la carretera que une a la capital colombiana y al municipio de La Calera. “Tenemos dos personas fallecidas y una desaparecida, que vamos a seguir buscando con el equipo de rescate de bomberos”, expresó López. Agregó que las labores permitieron “empezar a remover escombros” y se habilitaron “tres albergues” para 46 familias afectadas por las lluvias. La declaración de la calamidad pública por emergencia, expli…","pipeline_yes","10","13.0","1","654","1",""
"226","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://grist.org/guides/how-to-build-a-flood-resilient-community/is-there-a-moral-obligation-to-disclose-that-your-house-has-flooded/","grist.org","Is there a moral obligation to disclose that your house has flooded? - Grist | Grist","This article is part of Ask Umbra’s guide on How to Build a Flood-Resilient Community. Imagine you’re moving from Tampa, Florida, to Dallas, Texas. You own a house in Tampa, but you’re changing jobs, so you put the house on the market. Soon, potential buyers start showing up. You tell them about the nice neighborhood, the good restaurants nearby, and the community pool — but there’s one thing you hesitate to mention: The house flooded four years ago during a hurricane, ruining the living room. You fixed everything like a good owner should, but you also know that it could happen again. The stor…","pipeline_yes","9","2.0","2","1825","1",""
"227","5","Trinidad and Tobago","Bamboo #2, Valsayn South, Real Spring Gardens, Kelly Village, Madras Road and El Carmen, St. Helena","2022-11-26","eng","https://guardian.co.tt/news/weather-forecast--friday-23-september-2022-6.2.1549324.32431b24f9","guardian.co.tt","Weather Forecast – Friday 23 September 2022 - Trinidad Guardian","The following is the bulletin issued by the Met Service to 06:00 am, today, covering the period: today until midnight… TRINIDAD, TOBAGO AND THE WINDWARD ISLANDS Today’s sunshine will be interrupted at times by a few partly cloudy/cloudy spells with showers during the morning and early afternoon periods. There is the medium (40%) chance that some of these showers would become heavy and/or thundery. Expect a fair evening and night despite the isolated shower. Gusty winds and localized events of street/flash flooding can occur near heavy downpours. A Riverine Flood Alert/Yellow Level remains in e…","pipeline_yes","5","1.0","1","362","1",""
"228","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abcnews.go.com/538/americans-climate-change-love/story?id=107027932","abcnews.go.com","Americans believe in climate change, but do they believe in love? - ABC News","Americans believe in climate change, but do they believe in love? We rounded up polls on some of the biggest news items of the week. Welcome to Pollapalooza, our occasional polling column. Today we're trying out a new format — we've rounded up recent polls that caught our eye, including those on some of the biggest news items of the week: extreme weather, U.S. involvement in the Israel-Hamas war, the bipartisan border deal, the Super Bowl and Valentine's Day. Americans are worried about extreme weather This week, most of California was pummeled with separate but related storms that caused heav…","pipeline_boundary","2","","4","1733","0",""
"229","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abc7chicago.com/post/severe-weather-in-houston-tx-storm-damage/14830784/","abc7chicago.com","At least 4 dead after 'exceptionally' strong storm hits Houston, Texas: Mayor John Whitmire - ABC7 Chicago","A rare ""high risk"" warning for flash flooding issued in Texas and Louisiana. HOUSTON -- At least four people have died Thursday after an ""exceptionally"" strong storm hit Texas, according to Houston Mayor John Whitmire. Preliminary investigations indicate falling trees caused two deaths and a fallen crane caused one, according to Houston Police Chief Samuel Pena. Urging Houston, Texas, residents to stay home, Whitmire said the city was in ""recovery mode"" and schools will be closed in the Houston area on Friday. A rare ""high risk"" warning for flash flooding was issued in Texas and Louisiana earl…","pipeline_yes","2","1.0","1","258","1",""
"230","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.noticias24colombia.com/duque-reconoce-en-su-despedida-que-el-centro-democratico-no-lo-apoyo-en-pleno/","noticias24colombia.com","Duque reconoce en su despedida que el Centro Democrático no lo apoyó en pleno","Iván Duque está a tan solo horas de dejar la Presidencia de Colombia después de cuatro años en los que le tocó enfrentarse a todo tipo de retos, entre ellos la pandemia de la COVID-19. Sale de la Casa de Nariño con el aplauso de sus simpatizantes, pero también con un nivel importante de desaprobación. Dentro de ese nivel de desaprobación, y según su propio testimonio, están algunos miembros del partido Centro Democrático, el cual lo abanderó en campaña y durante toda la gestación. En entrevista exclusiva para la W Radio, Duque afirmó que «un sector» del partido de Gobierno que «nunca perdonó» …","pipeline_boundary","2","","1","324","0",""
"231","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://orangeleader.com/2017/08/31/texas-flood-search-rescue-death-toll-at-31/","orangeleader.com","Texas flood search, rescue: Death toll at 31 | Orange Leader","Texas flood search, rescue: Death toll at 31 Published 5:38 pm Thursday, August 31, 2017 By The Associated Press Rescuers began a block-by-block search of tens of thousands of Houston homes Thursday, pounding on doors and shouting as they looked for anyone — alive or dead — who might have been left behind in Harvey’s fetid floodwaters, which have now heavily damaged more than 37,000 homes and destroyed nearly 7,000 statewide. More than 200 firefighters, police officers and members of an urban search-and-rescue team fanned out across the Meyerland neighborhood for survivors or bodies. They yell…","pipeline_yes","5","11.0","2","1122","1",""
"232","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.abcactionnews.com/news/region-pinellas/the-standard-apartments-city-of-clearwater-explain-flooding-cause-after-hurricane-milton","abcactionnews.com","Hurricane Milton flooding at The Standard Apartments explained","CLEARWATER, Fla. — In the early morning hours after Hurricane Milton last October, ABC Action News was at the Standard Apartments on Drew Street in Clearwater, as water was rapidly rising. We arrived at the same time as first responders did, the same time as they deployed boat after boat to rescue people who were trapped. 565 people were rescued that day, according to Clearwater Police. Watch full report from Larissa Scott Several buildings were damaged. Some people reported water up to their chest. As we head into a new hurricane season, we went back to see what things look like now at The St…","pipeline_boundary","8","","3","680","0",""
"233","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.cbsnews.com/?ftag=MSF0951a18","cbsnews.com","CBS News | Breaking news, top stories & today's latest headlines","Trump orders Bondi to release Jeffrey Epstein-related grand jury testimony President Trump late Thursday ordered the release of grand jury testimony related to Jeffrey Epstein. President Trump late Thursday ordered the release of grand jury testimony related to Jeffrey Epstein. CBS will end ""The Late Show with Stephen Colbert"" and retire ""The Late Show"" franchise in May 2026, the company announced Thursday. Iranian President Masoud Pezeshkian was injured during an Israeli strike, sources told CBS News — though it's unclear if he was intentionally targeted. Congress had until the end of day on …","pipeline_yes","2","6.0","6","3598","0"," [auto-relabeled: no flood keywords]"
"234","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.lafm.com.co/colombia/el-invierno-ha-dejado-mas-de-5000-damnificados-y-diez-muertos","lafm.com.co","El invierno ha dejado más de 5.000 damnificados y diez muertos | La FM","Según indicó la Unidad Nacional para la Gestión de Riesgo de Desastres, en su último informe, en la primera temporada invernal del año han fallecido diez personas, mientras que 2.365 familias, que representan más de 5.00 personas, han resultado damnificadas. Así mismo, el número de heridos llega ya a los 14. El organismo resaltó que se han registrado afectaciones en 736 viviendas y 22 más destruidas. Por otro lado, resaltó que desde que inició oficialmente la temporada de lluvias del 2022 hasta la fecha se han registrado 149 eventos en 101 municipios de 15 departamentos, siendo Cundinamarca, C…","pipeline_yes","5","3.0","1","366","1",""
"235","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","http://www.elnuevodia.com.co/nuevodia/actualidad/sucesos/498438-iroquois-insignia-de-la-fac-y-los-cielos-colombianos","elnuevodia.com.co","Iroquois, insignia de la FAC y los cielos colombianos | El Nuevo Día","PUBLICIDAD El teniente coronel José Joaquín Matallana Bermúdez, quien comandaba el Batallón Colombia con sede en la desaparecida Armero, saltó del helicóptero Iroquois el 14 de junio de 1964 en un punto de Marquetalia, en Planadas, donde nacieron las Farc. Se trataba del primer asalto a esta población durante la Operación Soberanía, la cual buscaba recuperar esta zona del sur del Tolima y que un grupo de guerrilleros, comandado por Manuel Marulanda Vélez, alias ‘Tirofijo’, había denominado República Independiente. 59 años después, el Iraquois, o UH1H reposa en la base aérea del Comando Aéreo d…","pipeline_yes","3","4.0","2","1037","0"," [auto-relabeled: no flood keywords]"
"236","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.climatecentral.org/news/tropical-dams-methane-18019","climatecentral.org","Tropical Dams an Underestimated Methane Source | Climate Central","News•September 14, 2014 Tropical Dams an Underestimated Methane Source By Paul Brown, Climate News Network LONDON − Big dams built in the tropics to produce hydroelectricity have long been highly controversial − and data gathered in Laos by a French team studying methane emissions confirms that dams can add to global warming, not reduce it. New scientific data supports the belief that methane emissions from big hydroelectric dams in the tropics outweigh the benefits that this form of renewable energy provides. Credit: Amit Rawat/Flickr In many rocky regions low on vegetation and population, su…","pipeline_boundary","2","","3","739","0",""
"237","1","Saint Lucia","Corinth, Bois drorange, and Grande Riviere (Gros Islet District)","2022-11-06","eng","https://met.gov.lc/2022/09/30/1200-noon-weather-report-431/","met.gov.lc","12:00 noon Weather Report – Saint Lucia Meteorological Services","12:00 noon Weather Report Date: 30th September, 2022 Forecaster: E. Francis Present weather at Hewanorra Airport is cloudy with showers. Present weather at GFL Charles Airport is cloudy. Present temperature at Hewanorra Airport is 29°C or 84°F. Last night’s minimum temperature at Hewanorra Airport was 24°C or 75°F. Wind at Hewanorra Airport is blowing from the southeast at 15 mph or 24 km/h. Rainfall in the 24-hour period that ended at 8:00 am today: At Hewanorra Airport: 25.4 mm. At GFL Charles Airport: 35.9 mm. Total rainfall for the month of September so far: At Hewanorra Airport: 176.1 mm.…","pipeline_boundary","2","","1","324","0",""
"238","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://grist.org/housing/fhfa-fannie-mae-freddie-mac-mortgages-climate-risk/","grist.org","How homeowners of color are threatened by climate change | Grist","When Hurricane Harvey struck Texas in August 2017, it dumped 27 trillion gallons of rain on the greater Houston region, sumberging about a quarter of the metropolitan area. To this day, it remains the wettest storm on record in the U.S. The hurricane, which research would later find was 15 percent more intense and three times as likely due to climate change, caused financial hardship for thousands of families. Less than a fifth of homeowners in counties hit by Harvey had flood insurance. Mortgage delinquencies soared. The number of borrowers who missed more than three mortgage payments tripled…","pipeline_yes","5","3.0","2","1445","1",""
"239","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://orangeleader.com/2017/08/26/prepping-for-the-storm-city-crews-prepare-for-impeding-rains/","orangeleader.com","Prepping for the storm, City crews prepare for impeding rains | Orange Leader","Prepping for the storm, City crews prepare for impeding rains Published 4:59 am Saturday, August 26, 2017 By Dawn Burleigh The Orange Leader Hurricane Harvey’s forecasted slow march through south Texas could result in record rainfall and insured losses. Harvey is expected to make landfall near Corpus Christi, which hasn’t seen a hurricane in 47 years. Trending Harvey is the first Category 3 hurricane to hit the Texas coast since 1970 when Corpus Christi was struck by Hurricane Celia, which had 130 mile per hour winds causing $453 million in insured losses. The costliest storm to ever hit Texas…","pipeline_yes","8","5.0","1","966","1",""
"240","6","United States of America","Kerr county (Texas)","2025-07-04","eng","http://www.miaminewtimes.com/best-of-miami/2017/food-and-drink/best-restaurant-in-fort-lauderdale-9407555","miaminewtimes.com","Best Restaurant in Fort Lauderdale 2017 | Regina's Farm | Best of Miami: City Guide for Entertainment, Dining, More","Take a trip to Brazil at Regina's Farm, where the evening's hosts — Brazilian natives Regina Rodrigues and Elizeu Silva — invite you to a communal feast at their Fort Lauderdale home with open arms and warm, wide smiles. Anyone nostalgic for the homestyle fare of Brazil's southern region will feel perfectly at home alongside Rodrigues, who began cooking large, family-style meals for friends and church members in 2010, first to celebrate birthdays, anniversaries, and other special occasions. As time went on, the events became so popular that she and her husband began accepting contributions to …","pipeline_boundary","6","","4","20150","0",""
"241","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abcnews.go.com/2020/video/charles-mansons-tumultuous-childhood-time-prison-46214440","abcnews.go.com","Video Charles Manson's tumultuous childhood and time in prison - ABC News","Charles Manson's tumultuous childhood and time in prison By the time Manson was 13, he was involved in auto theft and armed robbery and was sent to Boys Town. March 18, 2017 Additional Live Streams Top Stories Top Stories Federal agents clash with protesters during ICE raid at Southern California farm 30 minutes agoMichigan deacon who thwarted gunman with his truck gifted replacement F-150 1 hour agoTrump levies 50% tariff on Brazil, the world's leading coffee producer 3 hours agoStowaway on flight from New York to Paris sentenced to time served 3 hours agoFDA approves 12-month flea treatment …","pipeline_boundary","4","","5","802","0",""
"242","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abcnews.go.com/2020/video/private-investigator-visits-replica-shele-covlin-crime-scene-96678499","abcnews.go.com","Video Private Investigator visits replica of Shele Covlin crime scene - ABC News","Private Investigator visits replica of Shele Covlin crime scene In a life-size replica model of Covlin's apartment bathroom built by ""20/20,"" Private Investigator Michael Swain described what he questioned about the idea that Covlin's 2009 death was an accident. January 27, 2023 Additional Live Streams Top Stories Top Stories Search for Texas flood victims enters critical phase as death toll rises 2 hours agoTrump teases 'major statement' on Russia 2 hours agoLife-threatening flash floods hitting the Plains 3 hours agoPam Bondi fires at least 20 officials with ties to Jack Smith: Sources 2 hou…","pipeline_yes","7","4.0","5","822","1",""
"243","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://wsvn.com/news/us-world/moon-wobble-to-bring-surge-in-coastal-flooding-in-2030s-nasa-study-predicts/","svn.com","Moon wobble to bring surge in coastal flooding in 2030s, NASA study predicts - WSVN 7News | Miami News, Weather, Sports | Fort Lauderdale","(CNN) — Coastal communities in the United States, be forewarned. A “dramatic” surge in high-tide floods is just over a decade away in the US, according to NASA. The rapid increase will start in the mid-2030s, when a lunar cycle will amplify rising sea levels caused by the climate crisis, found a new study led by the members of the NASA Sea Level Change Science Team from the University of Hawaii. Only far northern coastlines, such as Alaska’s, will get at least another decade’s respite because long-term geological processes are leading to these land areas rising. The study, published in the jou…","pipeline_boundary","4","","4","449","0",""
"244","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.cruzrojacolombiana.org/cruz-roja-colombiana-adquiere-29-vehiculos-de-atencion-pre-hospitalaria/","cruzrojacolombiana.org","Cruz Roja Colombiana adquiere 29 vehículos de Atención Pre Hospitalaria","- La Cruz Roja Colombiana se fortalece con 29 vehículos de Atención Pre Hospitalaria (26 terrestres y 3 fluiviales). - Más de 3.000 colombianos perdieron la vida entre enero y junio de 2019 y la mayoría de los fallecimientos (53%) ocurrieron en zonas urbanas. - En lo transcurrido del 2019 la Cruz Roja Colombiana ha participado en la atención de más de 400 eventos que han requerido Atención Pre Hospitalaria. Colombia, 28 de octubre de 2019. Por más de 104 años, la Cruz Roja Colombiana ha atendido diferentes emergencias que han requerido la utilización de equipos especializados en salud con el f…","pipeline_yes","4","9.0","2","939","1",""
"245","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.cruzrojacolombiana.org/comunidades-preparadas-para-emergencias-en-arauca-vichada-y-guainia/","cruzrojacolombiana.org","Comunidades preparadas para emergencias en Arauca, Vichada y Guainía","03 de enero 2022, 10:56 a.m. | @cruzrojacol La Sociedad Nacional de la Cruz Roja Colombiana, hace entrega de elementos para el fortalecimiento de la capacidad de respuesta como complemento a los procesos de capacitación, dirigidos a los organismos operativos de los departamentos de Arauca, Vichada y Guainía; en donde participaron 388 voluntarios y funcionarios de las entidades que hacen parte de los Consejos Departamentales de Gestión del Riesgo de Desastres- CDGRD. Entre los elementos entregados a la comunidad se encuentran: kits de atención pre hospitalaria, Kit para la atención de incendios…","pipeline_boundary","2","","1","229","0",""
"246","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.lasillavacia.com/historias/silla-nacional/lo-que-revela-la-primera-sentencia-contra-el-cambio-climatico","lasillavacia.com","Lo que revela la primera sentencia contra el cambio climático","Con la tutela de 25 niños y jóvenes que se juntaron para hacerle frente a la deforestación en la Amazonía, la Corte Suprema de Justicia avanzó más en la protección del ""pulmón del mundo"" que lo que ha logrado el Gobierno. Con la tutela que puso un grupo de 25 niños y jóvenes que no se conocían hasta hace muy poco y se juntaron para hacerle frente a la deforestación en la Amazonía, la Corte Suprema de Justicia avanzó más en la protección del ""pulmón del mundo"" que lo que ha logrado el Gobierno. Esto es lo que revela la histórica sentencia, primera en América Latina contra el cambio climático. E…","pipeline_yes","2","1.0","2","1385","0"," [auto-relabeled: no flood keywords]"
"247","1","Saint Lucia","Corinth, Bois drorange, and Grande Riviere (Gros Islet District)","2022-11-06","eng","https://met.gov.lc/2022/11/24/600-am-weather-report-481/","met.gov.lc","6:00 am weather Report – Saint Lucia Meteorological Services","Date: 24th November, 2022 Forecaster: Lemuel O’Shaughnessy Present weather at Hewanorra Airport is cloudy with light showers. Present temperature at Hewanorra Airport is 27°C or 81°F. Last night’s minimum temperature at Hewanorra Airport was 25°C or 77°F. Wind at Hewanorra Airport is blowing from the east at 23 mph or 37 km/h. Rainfall in the 24-hour period that ended at 8:00 pm last night: At Hewanorra Airport: 10.6 mm. Total rainfall for the month of November so far: At Hewanorra Airport: 166.6 mm. Sunset today: 5:32 pm Sunrise tomorrow: 6:08 am FORECAST FOR SAINT LUCIA VALID FOR THE NEXT 24…","pipeline_boundary","2","","1","346","0",""
"248","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://abcnews.go.com/2020/video/mom-receives-call-son-york-citys-rikers-island-54268767","abcnews.go.com","Video Mom receives call from son in New York City's Rikers Island Jail - ABC News","Mom receives call from son in New York City's Rikers Island Jail Doreen Quinn Giuliano received a call from her son John Giuca, whose murder conviction was recently overturned. He remains in jail as prosecutors appeal that decision. April 5, 2018 Additional Live Streams Top Stories Top Stories Preliminary report released in Air India crash that left 246 people dead 2 hours agoTrump defends flood response, dismisses questions about alerts 3 hours agoFirst lady Melania Trump addresses first responders in flood-ravaged Texas 4 hours agoMahmoud Khalil seeks $20M or an apology from the Trump admini…","pipeline_yes","6","5.0","5","835","1",""
"249","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.lasillavacia.com/historias/historias-silla-llena/crecimiento-versus-decrecimiento-economico-democracia-o-desdemocratizacion/","lasillavacia.com","¿Crecimiento versus decrecimiento económico? ¿Democracia o desdemocratización?","El exministro Juan Carlos Echeverry tiene humor, es verdad. “Cuando Petro-leo, Petro-sufro”. “¿Conoce Petro un taladro de perforación?”, así escribió cuando se empezó a discutir que Colombia debería entrar en la senda del decrecimiento. Carlos Caballero Argáez y Bruce MacMaster, que son economistas más moderados, pero que piensan dentro del marco conceptual del capitalismo, consideran que bajo ninguna condición es posible pensar en suspender en Colombia la exploración y la exportación de petróleo. Esto conduciría a un absoluto caos. Si dejáramos de exportar, caerían las importaciones en 15.000…","pipeline_boundary","2","","1","1146","0",""
"250","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.rutasdelconflicto.com/notas/chameza-las-huellas-del-olvido","rutasdelconflicto.com","Chámeza: tras las huellas del olvido | Rutas del Conflicto","Chámeza: tras las huellas del olvido Los familiares de personas desaparecidas en el municipio de Chámeza, Casanare han tenido que liderar con el proceso de búsqueda solos por cerca de 20 años, creando sus propias organizaciones. Una de ellas es Familiares Colombia Línea Fundadora, para seguir el rastro de la violencia que alguna vez los desplazó. Por: Camila Ramos, Sabrina Bastidas y Ana Rodríguez. Entre tragos Uriel Romero decide hacer la pregunta final: “¿usted mató al acólito de la iglesia?”. Alias ‘Canica’ guardó silencio un momento antes de por fin contestarle, “no, yo di órdenes para que…","pipeline_boundary","2","","1","2299","0",""
"251","2","Brazil","Bahia state","2022-11-29","por","http://www2.cemaden.gov.br/13112017-previsao-de-risco-geo-hidrologico/","2.cemaden.gov.br","13/11/2017 – Previsão de Risco Geo-Hidrológico – Cemaden","Previsão de riscos geo-hidrológicos para 13/11/2017 Nesta segunda-feira (13/11), o cenário de risco de eventos de inundação e/ou movimentos de massa para o Brasil é apresentado a seguir: - Região Nordeste: Há previsão de chuva para o sul da Bahia e para a região do Recôncavo. No entanto, ainda é BAIXA a possibilidade de abertura de alertas de risco geo-hidrológicos. Gostaria de contribuir registrando ocorrência de eventos de caráter geodinâmico (movimento de massa) e/ou hidrológico (inundação e/ou enxurrada) no seu município? Sua informação é bem-vinda, mesmo ocorrências pequenas são de extrem…","pipeline_boundary","5","","1","111","0",""
"252","2","Brazil","Bahia state","2022-11-29","por","http://www2.cemaden.gov.br/25112020-previsao-de-risco-geo-hidrologicos/","2.cemaden.gov.br","25/11/2020 – Previsão de Risco Geo-Hidrológicos – Cemaden","Nesta quarta-feira (25/11/2020), o cenário de risco de eventos geo-hidrológicos para as mesorregiões do Brasil é apresentado a seguir: - Região Norte: Pará, Amapá, Amazonas e Tocantins. Considera-se MODERADA a possibilidade de ocorrências de eventos de risco hidrológicos no sudeste e nordeste do Pará (incluindo a Região Metropolitana de Belém), no sul do Amapá, na faixa central do Amazonas (incluindo Manaus) e no oeste do Tocantins, devido à previsão de pancadas de chuva entre moderada e forte. Na Região Metropolitana de Manaus é ALTA a possibilidade de ocorrências de eventos de risco de movim…","pipeline_boundary","5","","1","282","0",""
